device_id,request_id,device_time_us,host_send_monotonic_ns,host_receive_monotonic_ns,host_midpoint_monotonic_ns,round_trip_ns
cam01,frame_0000000361,38264622,639166468000000,639166468000000,639166468000000,0
cam01,frame_0000000362,38372669,639166578000000,639166578000000,639166578000000,0
cam01,frame_0000000363,38444714,639166671000000,639166671000000,639166671000000,0
cam01,frame_0000000364,38552770,639166765000000,639166765000000,639166765000000,0
cam01,frame_0000000365,38660827,639166875000000,639166875000000,639166875000000,0
cam01,frame_0000000366,38768870,639166968000000,639166968000000,639166968000000,0
cam01,frame_0000000367,38876929,639167078000000,639167078000000,639167078000000,0
cam01,frame_0000000368,38948960,639167171000000,639167171000000,639167171000000,0
cam01,frame_0000000369,39057025,639167265000000,639167265000000,639167265000000,0
cam01,frame_0000000370,39165074,639167375000000,639167375000000,639167375000000,0
cam01,frame_0000000371,39273118,639167468000000,639167468000000,639167468000000,0
cam01,frame_0000000372,39345148,639167578000000,639167578000000,639167578000000,0
cam01,frame_0000000373,39453217,639167671000000,639167671000000,639167671000000,0
cam01,frame_0000000374,39561279,639167765000000,639167765000000,639167765000000,0
imu01,i000024,46117537,639167859000000,639167859000000,639167859000000,0
cam01,frame_0000000375,39669384,639167875000000,639167875000000,639167875000000,0
cam01,frame_0000000376,39741409,639167968000000,639167968000000,639167968000000,0
cam01,frame_0000000377,39849463,639168078000000,639168078000000,639168078000000,0
cam01,frame_0000000378,39957483,639168171000000,639168171000000,639168171000000,0
cam01,frame_0000000379,40065561,639168265000000,639168265000000,639168265000000,0
cam01,frame_0000000380,40137564,639168375000000,639168375000000,639168375000000,0
cam01,frame_0000000381,40245663,639168468000000,639168468000000,639168468000000,0
cam01,frame_0000000382,40353688,639168578000000,639168578000000,639168578000000,0
cam01,frame_0000000383,40461725,639168671000000,639168671000000,639168671000000,0
cam01,frame_0000000384,40569778,639168765000000,639168765000000,639168765000000,0
cam01,frame_0000000385,40641812,639168875000000,639168875000000,639168875000000,0
cam01,frame_0000000386,40749873,639168968000000,639168968000000,639168968000000,0
cam01,frame_0000000387,40858003,639169078000000,639169078000000,639169078000000,0
cam01,frame_0000000388,40965967,639169171000000,639169171000000,639169171000000,0
cam01,frame_0000000389,41038005,639169265000000,639169265000000,639169265000000,0
cam01,frame_0000000390,41146144,639169375000000,639169375000000,639169375000000,0
cam01,frame_0000000391,41254129,639169468000000,639169468000000,639169468000000,0
cam01,frame_0000000392,41362178,639169578000000,639169578000000,639169578000000,0
cam01,frame_0000000393,41470247,639169671000000,639169671000000,639169671000000,0
cam01,frame_0000000394,41542260,639169765000000,639169765000000,639169765000000,0
imu01,i000025,48117533,639169859000000,639169859000000,639169859000000,0
cam01,frame_0000000395,41650322,639169875000000,639169875000000,639169875000000,0
cam01,frame_0000000396,41758377,639169968000000,639169968000000,639169968000000,0
cam01,frame_0000000397,41866429,639170078000000,639170078000000,639170078000000,0
cam01,frame_0000000398,41974482,639170171000000,639170171000000,639170171000000,0
cam01,frame_0000000399,42046520,639170265000000,639170265000000,639170265000000,0
cam01,frame_0000000400,42154571,639170375000000,639170375000000,639170375000000,0
cam01,frame_0000000401,42262624,639170468000000,639170468000000,639170468000000,0
cam01,frame_0000000402,42370673,639170578000000,639170578000000,639170578000000,0
cam01,frame_0000000403,42442715,639170671000000,639170671000000,639170671000000,0
cam01,frame_0000000404,42550770,639170765000000,639170765000000,639170765000000,0
cam01,frame_0000000405,42658826,639170875000000,639170875000000,639170875000000,0
cam01,frame_0000000406,42766873,639170968000000,639170968000000,639170968000000,0
cam01,frame_0000000407,42838920,639171078000000,639171078000000,639171078000000,0
cam01,frame_0000000408,42946968,639171171000000,639171171000000,639171171000000,0
cam01,frame_0000000409,43055027,639171265000000,639171265000000,639171265000000,0
cam01,frame_0000000410,43163073,639171375000000,639171375000000,639171375000000,0
cam01,frame_0000000411,43271129,639171468000000,639171468000000,639171468000000,0
cam01,frame_0000000412,43343156,639171578000000,639171578000000,639171578000000,0
cam01,frame_0000000413,43451221,639171671000000,639171671000000,639171671000000,0
cam01,frame_0000000414,43559272,639171765000000,639171765000000,639171765000000,0
imu01,i000026,50117537,639171859000000,639171859000000,639171859000000,0
cam01,frame_0000000415,43667337,639171875000000,639171875000000,639171875000000,0
cam01,frame_0000000416,43775379,639171968000000,639171968000000,639171968000000,0
cam01,frame_0000000417,43847421,639172078000000,639172078000000,639172078000000,0
cam01,frame_0000000418,43955471,639172171000000,639172171000000,639172171000000,0
cam01,frame_0000000419,44063528,639172265000000,639172265000000,639172265000000,0
cam01,frame_0000000420,44171575,639172375000000,639172375000000,639172375000000,0
cam01,frame_0000000421,44243614,639172468000000,639172468000000,639172468000000,0
cam01,frame_0000000422,44351670,639172578000000,639172578000000,639172578000000,0
cam01,frame_0000000423,44459726,639172671000000,639172671000000,639172671000000,0
cam01,frame_0000000424,44567772,639172765000000,639172765000000,639172765000000,0
cam01,frame_0000000425,44639816,639172875000000,639172875000000,639172875000000,0
cam01,frame_0000000426,44747868,639172968000000,639172968000000,639172968000000,0
cam01,frame_0000000427,44855919,639173078000000,639173078000000,639173078000000,0
cam01,frame_0000000428,44963969,639173171000000,639173171000000,639173171000000,0
cam01,frame_0000000429,45072036,639173265000000,639173265000000,639173265000000,0
cam01,frame_0000000430,45144062,639173375000000,639173375000000,639173375000000,0
cam01,frame_0000000431,45252120,639173468000000,639173468000000,639173468000000,0
cam01,frame_0000000432,45360175,639173578000000,639173578000000,639173578000000,0
cam01,frame_0000000433,45468228,639173671000000,639173671000000,639173671000000,0
cam01,frame_0000000434,45576282,639173765000000,639173765000000,639173765000000,0
imu01,i000027,52117531,639173859000000,639173859000000,639173859000000,0
cam01,frame_0000000435,45648321,639173875000000,639173875000000,639173875000000,0
cam01,frame_0000000436,45756375,639173968000000,639173968000000,639173968000000,0
cam01,frame_0000000437,45864429,639174078000000,639174078000000,639174078000000,0
cam01,frame_0000000438,45972473,639174171000000,639174171000000,639174171000000,0
cam01,frame_0000000439,46044516,639174265000000,639174265000000,639174265000000,0
cam01,frame_0000000440,46152574,639174375000000,639174375000000,639174375000000,0
cam01,frame_0000000441,46260627,639174468000000,639174468000000,639174468000000,0
cam01,frame_0000000442,46368670,639174578000000,639174578000000,639174578000000,0
cam01,frame_0000000443,46440716,639174671000000,639174671000000,639174671000000,0
cam01,frame_0000000444,46548769,639174765000000,639174765000000,639174765000000,0
cam01,frame_0000000445,46656832,639174875000000,639174875000000,639174875000000,0
cam01,frame_0000000446,46764879,639174968000000,639174968000000,639174968000000,0
cam01,frame_0000000447,46872936,639175078000000,639175078000000,639175078000000,0
cam01,frame_0000000448,46944966,639175171000000,639175171000000,639175171000000,0
cam01,frame_0000000449,47053025,639175265000000,639175265000000,639175265000000,0
cam01,frame_0000000450,47161076,639175375000000,639175375000000,639175375000000,0
cam01,frame_0000000451,47269129,639175468000000,639175468000000,639175468000000,0
cam01,frame_0000000452,47341160,639175578000000,639175578000000,639175578000000,0
cam01,frame_0000000453,47449306,639175671000000,639175671000000,639175671000000,0
cam01,frame_0000000454,47557361,639175765000000,639175765000000,639175765000000,0
imu01,i000028,54116535,639175859000000,639175859000000,639175859000000,0
cam01,frame_0000000455,47665334,639175875000000,639175875000000,639175875000000,0
cam01,frame_0000000456,47737365,639175968000000,639175968000000,639175968000000,0
cam01,frame_0000000457,47845417,639176078000000,639176078000000,639176078000000,0
cam01,frame_0000000458,47953488,639176171000000,639176171000000,639176171000000,0
cam01,frame_0000000459,48061527,639176265000000,639176265000000,639176265000000,0
cam01,frame_0000000460,48169575,639176375000000,639176375000000,639176375000000,0
cam01,frame_0000000461,48241617,639176468000000,639176468000000,639176468000000,0
cam01,frame_0000000462,48349672,639176578000000,639176578000000,639176578000000,0
cam01,frame_0000000463,48457725,639176671000000,639176671000000,639176671000000,0
cam01,frame_0000000464,48565773,639176765000000,639176765000000,639176765000000,0
cam01,frame_0000000465,48673833,639176875000000,639176875000000,639176875000000,0
cam01,frame_0000000466,48745864,639176968000000,639176968000000,639176968000000,0
cam01,frame_0000000467,48853920,639177078000000,639177078000000,639177078000000,0
cam01,frame_0000000468,48961976,639177171000000,639177171000000,639177171000000,0
cam01,frame_0000000469,49070031,639177265000000,639177265000000,639177265000000,0
cam01,frame_0000000470,49142060,639177375000000,639177375000000,639177375000000,0
cam01,frame_0000000471,49250113,639177468000000,639177468000000,639177468000000,0
cam01,frame_0000000472,49358172,639177578000000,639177578000000,639177578000000,0
cam01,frame_0000000473,49466223,639177671000000,639177671000000,639177671000000,0
cam01,frame_0000000474,49574275,639177765000000,639177765000000,639177765000000,0
imu01,i000029,56117531,639177859000000,639177859000000,639177859000000,0
cam01,frame_0000000475,49646315,639177875000000,639177875000000,639177875000000,0
cam01,frame_0000000476,49754368,639177968000000,639177968000000,639177968000000,0
cam01,frame_0000000477,49862423,639178078000000,639178078000000,639178078000000,0
cam01,frame_0000000478,49970467,639178171000000,639178171000000,639178171000000,0
cam01,frame_0000000479,50042511,639178265000000,639178265000000,639178265000000,0
cam01,frame_0000000480,50150565,639178375000000,639178375000000,639178375000000,0
cam01,frame_0000000481,50258621,639178468000000,639178468000000,639178468000000,0
cam01,frame_0000000482,50366670,639178578000000,639178578000000,639178578000000,0
cam01,frame_0000000483,50474729,639178671000000,639178671000000,639178671000000,0
cam01,frame_0000000484,50546760,639178765000000,639178765000000,639178765000000,0
cam01,frame_0000000485,50654817,639178875000000,639178875000000,639178875000000,0
cam01,frame_0000000486,50762871,639178968000000,639178968000000,639178968000000,0
cam01,frame_0000000487,50870924,639179078000000,639179078000000,639179078000000,0
cam01,frame_0000000488,50942949,639179171000000,639179171000000,639179171000000,0
cam01,frame_0000000489,51051015,639179265000000,639179265000000,639179265000000,0
cam01,frame_0000000490,51159072,639179375000000,639179375000000,639179375000000,0
cam01,frame_0000000491,51267126,639179468000000,639179468000000,639179468000000,0
cam01,frame_0000000492,51375176,639179578000000,639179578000000,639179578000000,0
cam01,frame_0000000493,51447215,639179671000000,639179671000000,639179671000000,0
cam01,frame_0000000494,51555267,639179812000000,639179812000000,639179812000000,0
imu01,i000030,58116536,639179859000000,639179859000000,639179859000000,0
cam01,frame_0000000495,51663323,639179875000000,639179875000000,639179875000000,0
cam01,frame_0000000496,51771372,639179968000000,639179968000000,639179968000000,0
cam01,frame_0000000497,51843413,639180078000000,639180078000000,639180078000000,0
cam01,frame_0000000498,51951461,639180171000000,639180171000000,639180171000000,0
cam01,frame_0000000499,52059520,639180265000000,639180265000000,639180265000000,0
cam01,frame_0000000500,52167568,639180375000000,639180375000000,639180375000000,0
cam01,frame_0000000501,52275628,639180468000000,639180468000000,639180468000000,0
cam01,frame_0000000502,52347657,639180578000000,639180578000000,639180578000000,0
cam01,frame_0000000503,52455718,639180671000000,639180671000000,639180671000000,0
cam01,frame_0000000504,52563779,639180765000000,639180765000000,639180765000000,0
cam01,frame_0000000505,52671823,639180875000000,639180875000000,639180875000000,0
cam01,frame_0000000506,52743853,639180968000000,639180968000000,639180968000000,0
cam01,frame_0000000507,52851914,639181078000000,639181078000000,639181078000000,0
cam01,frame_0000000508,52959974,639181171000000,639181171000000,639181171000000,0
cam01,frame_0000000509,53068029,639181265000000,639181265000000,639181265000000,0
cam01,frame_0000000510,53176073,639181375000000,639181375000000,639181375000000,0
cam01,frame_0000000511,53248114,639181468000000,639181468000000,639181468000000,0
cam01,frame_0000000512,53356169,639181578000000,639181578000000,639181578000000,0
cam01,frame_0000000513,53464227,639181671000000,639181671000000,639181671000000,0
cam01,frame_0000000514,53572272,639181765000000,639181765000000,639181765000000,0
imu01,i000031,60116533,639181859000000,639181859000000,639181859000000,0
cam01,frame_0000000515,53644314,639181875000000,639181875000000,639181875000000,0
cam01,frame_0000000516,53752368,639181968000000,639181968000000,639181968000000,0
cam01,frame_0000000517,53860421,639182078000000,639182078000000,639182078000000,0
cam01,frame_0000000518,53968470,639182171000000,639182171000000,639182171000000,0
cam01,frame_0000000519,54040512,639182265000000,639182265000000,639182265000000,0
cam01,frame_0000000520,54148565,639182375000000,639182375000000,639182375000000,0
cam01,frame_0000000521,54256618,639182468000000,639182468000000,639182468000000,0
cam01,frame_0000000522,54364667,639182578000000,639182578000000,639182578000000,0
cam01,frame_0000000523,54472726,639182671000000,639182671000000,639182671000000,0
cam01,frame_0000000524,54544758,639182765000000,639182765000000,639182765000000,0
cam01,frame_0000000525,54652816,639182875000000,639182875000000,639182875000000,0
cam01,frame_0000000526,54760871,639182968000000,639182968000000,639182968000000,0
cam01,frame_0000000527,54868921,639183078000000,639183078000000,639183078000000,0
cam01,frame_0000000528,54940956,639183171000000,639183171000000,639183171000000,0
cam01,frame_0000000529,55049014,639183265000000,639183265000000,639183265000000,0
cam01,frame_0000000530,55157082,639183375000000,639183375000000,639183375000000,0
cam01,frame_0000000531,55265121,639183468000000,639183468000000,639183468000000,0
cam01,frame_0000000532,55373172,639183578000000,639183578000000,639183578000000,0
cam01,frame_0000000533,55445215,639183671000000,639183671000000,639183671000000,0
cam01,frame_0000000534,55553265,639183765000000,639183765000000,639183765000000,0
imu01,i000032,62116537,639183859000000,639183859000000,639183859000000,0
cam01,frame_0000000535,55661319,639183875000000,639183875000000,639183875000000,0
cam01,frame_0000000536,55769365,639183968000000,639183968000000,639183968000000,0
cam01,frame_0000000537,55841406,639184078000000,639184078000000,639184078000000,0
cam01,frame_0000000538,55949462,639184171000000,639184171000000,639184171000000,0
cam01,frame_0000000539,56057515,639184265000000,639184265000000,639184265000000,0
cam01,frame_0000000540,56165563,639184375000000,639184375000000,639184375000000,0
cam01,frame_0000000541,56273625,639184468000000,639184468000000,639184468000000,0
cam01,frame_0000000542,56345658,639184578000000,639184578000000,639184578000000,0
cam01,frame_0000000543,56453713,639184671000000,639184671000000,639184671000000,0
cam01,frame_0000000544,56561769,639184765000000,639184765000000,639184765000000,0
cam01,frame_0000000545,56669824,639184875000000,639184875000000,639184875000000,0
cam01,frame_0000000546,56777871,639184968000000,639184968000000,639184968000000,0
cam01,frame_0000000547,56849914,639185078000000,639185078000000,639185078000000,0
cam01,frame_0000000548,56957967,639185171000000,639185171000000,639185171000000,0
cam01,frame_0000000549,57066024,639185265000000,639185265000000,639185265000000,0
cam01,frame_0000000550,57174072,639185375000000,639185375000000,639185375000000,0
cam01,frame_0000000551,57246116,639185468000000,639185468000000,639185468000000,0
cam01,frame_0000000552,57354210,639185578000000,639185578000000,639185578000000,0
cam01,frame_0000000553,57462230,639185671000000,639185671000000,639185671000000,0
cam01,frame_0000000554,57570279,639185765000000,639185765000000,639185765000000,0
imu01,i000033,64116531,639185859000000,639185859000000,639185859000000,0
cam01,frame_0000000555,57642313,639185875000000,639185875000000,639185875000000,0
cam01,frame_0000000556,57750374,639185968000000,639185968000000,639185968000000,0
cam01,frame_0000000557,57858430,639186078000000,639186078000000,639186078000000,0
cam01,frame_0000000558,57966463,639186171000000,639186171000000,639186171000000,0
cam01,frame_0000000559,58038509,639186265000000,639186265000000,639186265000000,0
cam01,frame_0000000560,58146561,639186375000000,639186375000000,639186375000000,0
cam01,frame_0000000561,58254615,639186468000000,639186468000000,639186468000000,0
cam01,frame_0000000562,58362669,639186578000000,639186578000000,639186578000000,0
cam01,frame_0000000563,58470722,639186671000000,639186671000000,639186671000000,0
cam01,frame_0000000564,58542748,639186765000000,639186765000000,639186765000000,0
cam01,frame_0000000565,58650814,639186875000000,639186875000000,639186875000000,0
cam01,frame_0000000566,58758870,639186968000000,639186968000000,639186968000000,0
cam01,frame_0000000567,58866921,639187078000000,639187078000000,639187078000000,0
cam01,frame_0000000568,58974970,639187171000000,639187171000000,639187171000000,0
cam01,frame_0000000569,59047009,639187265000000,639187265000000,639187265000000,0
cam01,frame_0000000570,59155063,639187375000000,639187375000000,639187375000000,0
cam01,frame_0000000571,59263119,639187468000000,639187468000000,639187468000000,0
cam01,frame_0000000572,59371171,639187578000000,639187578000000,639187578000000,0
cam01,frame_0000000573,59443216,639187671000000,639187671000000,639187671000000,0
cam01,frame_0000000574,59551271,639187765000000,639187765000000,639187765000000,0
imu01,i000034,66117536,639187859000000,639187859000000,639187859000000,0
cam01,frame_0000000575,59659327,639187875000000,639187875000000,639187875000000,0
cam01,frame_0000000576,59767446,639187968000000,639187968000000,639187968000000,0
cam01,frame_0000000577,59839481,639188078000000,639188078000000,639188078000000,0
cam01,frame_0000000578,59947496,639188171000000,639188171000000,639188171000000,0
cam01,frame_0000000579,60055527,639188265000000,639188265000000,639188265000000,0
cam01,frame_0000000580,60163573,639188375000000,639188375000000,639188375000000,0
cam01,frame_0000000581,60271635,639188468000000,639188468000000,639188468000000,0
cam01,frame_0000000582,60343664,639188578000000,639188578000000,639188578000000,0
cam01,frame_0000000583,60451722,639188671000000,639188671000000,639188671000000,0
cam01,frame_0000000584,60559775,639188765000000,639188765000000,639188765000000,0
cam01,frame_0000000585,60667830,639188875000000,639188875000000,639188875000000,0
cam01,frame_0000000586,60739860,639188968000000,639188968000000,639188968000000,0
cam01,frame_0000000587,60847956,639189078000000,639189078000000,639189078000000,0
cam01,frame_0000000588,60956050,639189171000000,639189171000000,639189171000000,0
cam01,frame_0000000589,61064032,639189265000000,639189265000000,639189265000000,0
cam01,frame_0000000590,61136128,639189375000000,639189375000000,639189375000000,0
cam01,frame_0000000591,61244119,639189468000000,639189468000000,639189468000000,0
cam01,frame_0000000592,61352171,639189578000000,639189578000000,639189578000000,0
cam01,frame_0000000593,61460229,639189671000000,639189671000000,639189671000000,0
cam01,frame_0000000594,61568272,639189765000000,639189765000000,639189765000000,0
imu01,i000035,68117531,639189859000000,639189859000000,639189859000000,0
cam01,frame_0000000595,61640314,639189875000000,639189875000000,639189875000000,0
cam01,frame_0000000596,61748366,639189968000000,639189968000000,639189968000000,0
cam01,frame_0000000597,61856423,639190078000000,639190078000000,639190078000000,0
cam01,frame_0000000598,61964473,639190171000000,639190171000000,639190171000000,0
cam01,frame_0000000599,62072526,639190265000000,639190265000000,639190265000000,0
cam01,frame_0000000600,62144551,639190375000000,639190375000000,639190375000000,0
cam01,frame_0000000601,62252623,639190468000000,639190468000000,639190468000000,0
cam01,frame_0000000602,62360662,639190578000000,639190578000000,639190578000000,0
