host_monotonic_ns,t_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
474280343000000,201241,-0.855,-0.025,-0.515,0.03,0.04,-0.2
474280375000000,201261,-0.857,-0.028,-0.509,0.02,-0.06,-0.07
474280390000000,201281,-0.857,-0.028,-0.516,-0.11,-0.08,-0.07
474280406000000,201301,-0.86,-0.023,-0.515,-0.02,-0.01,-0.31
474280437000000,201321,-0.859,-0.029,-0.522,0.09,-0.21,-0.12
474280453000000,201341,-0.857,-0.025,-0.522,-0.09,0.35,0.04
474280468000000,201361,-0.854,-0.028,-0.518,-0.15,0.12,0.36
474280484000000,201381,-0.855,-0.025,-0.514,-0.01,0.28,0.04
474280515000000,201401,-0.853,-0.022,-0.515,0.05,0.23,0.09
474280531000000,201421,-0.857,-0.024,-0.514,-0.05,-0.01,0.11
474280546000000,201441,-0.861,-0.023,-0.513,-0.07,0.07,-0.03
474280562000000,201461,-0.856,-0.025,-0.52,-0.16,0.05,0.11
474280593000000,201481,-0.856,-0.022,-0.521,0.11,-0.2,-0.05
474280609000000,201501,-0.856,-0.026,-0.515,-0.23,-0.24,-0.06
474280625000000,201521,-0.854,-0.026,-0.511,0.02,0.14,0.21
474280656000000,201541,-0.856,-0.024,-0.514,-0.01,-0.2,-0.17
474280671000000,201561,-0.855,-0.025,-0.516,-0.05,0.08,0.12
474280687000000,201581,-0.857,-0.021,-0.513,0.09,0.17,0.16
474280703000000,201601,-0.859,-0.023,-0.511,-0.33,-0.15,0.2
474280734000000,201621,-0.854,-0.026,-0.516,0.05,-0.09,-0.05
474280750000000,201641,-0.855,-0.027,-0.52,-0.01,-0.31,-0.13
474280765000000,201661,-0.853,-0.026,-0.513,0.19,0.03,0.16
474280796000000,201681,-0.858,-0.028,-0.517,0.08,-0.13,0.15
474280812000000,201701,-0.858,-0.021,-0.516,-0.09,0.01,-0.02
474280828000000,201721,-0.857,-0.026,-0.513,0.1,-0.22,-0.25
474280843000000,201741,-0.859,-0.021,-0.513,0.03,0.51,0.19
474280875000000,201761,-0.857,-0.02,-0.51,-0.03,0.09,0.16
474280890000000,201781,-0.86,-0.025,-0.519,0.01,0.29,0.15
474280906000000,201801,-0.852,-0.022,-0.509,-0.14,0.14,0.09
474280937000000,201821,-0.861,-0.025,-0.519,0.16,-0.12,-0.03
474280953000000,201841,-0.857,-0.024,-0.509,0.09,-0.08,-0.12
474280968000000,201861,-0.854,-0.025,-0.515,-0.11,-0.17,0.13
474280984000000,201881,-0.853,-0.028,-0.515,0.22,-0.24,0.06
474281015000000,201901,-0.855,-0.027,-0.516,0.04,0.43,0.1
474281031000000,201921,-0.857,-0.026,-0.512,0.21,0.36,0.05
474281046000000,201941,-0.855,-0.023,-0.513,0.05,0.1,0.05
474281062000000,201961,-0.861,-0.024,-0.509,-0.09,0.04,0.07
474281093000000,201981,-0.857,-0.023,-0.511,-0.13,-0.11,0.19
474281109000000,202001,-0.858,-0.027,-0.52,-0.01,0.63,-0.14
474281125000000,202021,-0.859,-0.026,-0.518,-0.13,-0.02,0.05
474281156000000,202041,-0.859,-0.026,-0.517,-0.11,0.07,-0.12
474281171000000,202061,-0.857,-0.026,-0.512,0.15,0.37,-0.19
474281187000000,202081,-0.853,-0.023,-0.507,0.13,0.03,-0.02
474281203000000,202101,-0.859,-0.025,-0.517,-0.11,0.09,-0.07
474281234000000,202121,-0.858,-0.026,-0.513,-0.3,-0.05,0.06
474281250000000,202141,-0.857,-0.026,-0.519,0.08,-0.06,0.12
474281265000000,202161,-0.858,-0.022,-0.511,-0.24,0.08,0.1
474281296000000,202181,-0.86,-0.022,-0.513,0.05,-0.21,-0.15
474281312000000,202201,-0.854,-0.024,-0.518,-0.07,0.07,0.08
474281328000000,202221,-0.854,-0.02,-0.515,-0.3,-0.15,0.06
474281343000000,202241,-0.859,-0.023,-0.516,0.11,-0.13,0.01
474281375000000,202261,-0.86,-0.027,-0.516,0.01,-0.1,-0.12
474281390000000,202281,-0.855,-0.021,-0.516,0.02,-0.01,0.22
474281406000000,202301,-0.861,-0.024,-0.516,-0.1,0.01,0.21
474281421000000,202321,-0.856,-0.022,-0.507,0.06,-0.36,0.24
474281453000000,202341,-0.853,-0.02,-0.518,-0.21,-0.2,-0.12
474281468000000,202361,-0.856,-0.025,-0.521,-0.23,0.11,-0.05
474281484000000,202381,-0.854,-0.024,-0.518,0.12,-0.05,-0.09
474281515000000,202401,-0.86,-0.023,-0.513,-0.14,-0.17,0.09
474281531000000,202421,-0.857,-0.024,-0.518,-0.29,0.2,0.01
474281546000000,202441,-0.856,-0.024,-0.513,0.09,0.33,0.11
474281578000000,202461,-0.853,-0.026,-0.506,-0.08,-0.01,-0.06
474281593000000,202481,-0.853,-0.026,-0.522,0.3,-0.17,-0.18
474281609000000,202501,-0.859,-0.026,-0.52,0.06,0.14,-0.24
474281625000000,202521,-0.853,-0.026,-0.515,-0.09,-0.15,0.14
474281656000000,202541,-0.859,-0.026,-0.509,0.1,0.01,0.18
474281671000000,202561,-0.857,-0.028,-0.517,-0.11,0.01,0.09
474281687000000,202581,-0.855,-0.023,-0.513,0.0,0.24,0.12
474281703000000,202601,-0.858,-0.023,-0.514,0.2,-0.2,-0.24
474281734000000,202621,-0.86,-0.027,-0.512,-0.14,-0.11,-0.18
474281750000000,202641,-0.86,-0.025,-0.522,0.31,-0.7,0.14
474281765000000,202661,-0.859,-0.023,-0.517,-0.19,0.32,0.13
474281796000000,202681,-0.854,-0.023,-0.519,0.09,0.26,-0.11
474281812000000,202701,-0.864,-0.022,-0.509,0.08,0.07,0.05
474281828000000,202721,-0.858,-0.026,-0.507,0.04,0.52,-0.1
474281843000000,202741,-0.857,-0.024,-0.512,-0.12,0.37,0.2
474281875000000,202761,-0.856,-0.028,-0.519,-0.05,-0.05,-0.13
474281890000000,202781,-0.858,-0.024,-0.514,-0.37,0.09,-0.05
474281906000000,202801,-0.857,-0.028,-0.519,-0.03,0.19,0.19
474281921000000,202821,-0.857,-0.026,-0.513,0.01,-0.48,0.12
474281953000000,202841,-0.858,-0.025,-0.516,0.25,0.15,-0.01
474281968000000,202861,-0.858,-0.026,-0.513,0.07,-0.31,-0.18
474281984000000,202881,-0.857,-0.026,-0.512,-0.03,0.32,0.17
474282015000000,202901,-0.856,-0.027,-0.511,-0.07,0.12,0.08
474282031000000,202921,-0.856,-0.029,-0.515,0.03,-0.03,-0.08
474282046000000,202941,-0.855,-0.025,-0.521,-0.17,0.06,-0.01
474282078000000,202961,-0.856,-0.021,-0.519,-0.06,-0.28,0.17
474282093000000,202981,-0.852,-0.022,-0.514,0.04,0.06,-0.03
474282109000000,203001,-0.861,-0.025,-0.523,0.26,-0.12,0.05
474282125000000,203021,-0.861,-0.025,-0.51,-0.01,-0.04,0.05
474282156000000,203041,-0.857,-0.022,-0.52,-0.2,0.03,-0.11
474282171000000,203061,-0.859,-0.02,-0.521,-0.23,-0.03,-0.03
474282187000000,203081,-0.852,-0.025,-0.519,-0.15,-0.09,-0.01
474282203000000,203101,-0.852,-0.027,-0.513,0.07,0.1,0.26
474282234000000,203121,-0.855,-0.025,-0.515,-0.02,0.08,0.18
474282250000000,203141,-0.857,-0.026,-0.524,0.11,-0.16,0.08
474282265000000,203161,-0.854,-0.025,-0.511,-0.03,-0.06,0.08
474282296000000,203181,-0.856,-0.026,-0.519,-0.02,-0.09,0.11
474282312000000,203201,-0.86,-0.021,-0.516,-0.03,-0.25,-0.0
474282328000000,203221,-0.857,-0.024,-0.518,0.12,0.04,0.1
474282343000000,203241,-0.852,-0.027,-0.508,0.03,-0.08,-0.02
474282375000000,203261,-0.855,-0.024,-0.515,0.03,0.02,-0.02
474282390000000,203281,-0.859,-0.024,-0.516,0.05,-0.01,0.14
474282406000000,203301,-0.856,-0.024,-0.512,0.05,0.16,0.01
474282437000000,203321,-0.856,-0.024,-0.504,0.14,0.18,-0.02
474282453000000,203341,-0.859,-0.023,-0.514,-0.13,-0.04,-0.03
474282468000000,203361,-0.852,-0.025,-0.509,-0.11,-0.25,0.21
474282484000000,203381,-0.858,-0.023,-0.518,-0.07,0.01,0.05
474282515000000,203401,-0.856,-0.022,-0.511,-0.34,0.85,-0.09
474282531000000,203421,-0.856,-0.024,-0.518,0.14,-0.29,-0.21
474282546000000,203441,-0.854,-0.023,-0.509,-0.05,0.49,0.4
474282562000000,203461,-0.856,-0.025,-0.514,0.25,-0.25,-0.25
474282593000000,203481,-0.858,-0.023,-0.516,-0.01,0.3,0.54
474282609000000,203501,-0.855,-0.026,-0.518,0.02,-0.19,0.31
474282625000000,203521,-0.859,-0.025,-0.517,-0.09,0.11,-0.0
474282656000000,203541,-0.855,-0.026,-0.517,-0.04,-0.03,-0.0
474282671000000,203561,-0.856,-0.024,-0.517,-0.04,-0.51,-0.28
474282687000000,203581,-0.857,-0.024,-0.514,-0.18,-0.26,-0.12
474282703000000,203601,-0.856,-0.02,-0.518,-0.43,0.46,-0.14
474282734000000,203621,-0.852,-0.023,-0.524,0.06,0.3,0.02
474282750000000,203641,-0.858,-0.021,-0.514,0.02,0.15,-0.15
474282765000000,203661,-0.855,-0.021,-0.514,0.02,0.14,-0.07
474282796000000,203681,-0.857,-0.026,-0.52,0.06,-0.22,0.08
474282812000000,203701,-0.859,-0.027,-0.514,-0.05,0.08,-0.02
474282828000000,203721,-0.856,-0.026,-0.512,0.02,0.07,0.05
474282843000000,203741,-0.857,-0.03,-0.516,-0.04,0.01,0.14
474282875000000,203761,-0.857,-0.021,-0.511,-0.4,0.27,-0.08
474282890000000,203781,-0.857,-0.024,-0.511,0.12,-0.12,-0.05
474282906000000,203801,-0.855,-0.019,-0.517,-0.13,-0.07,0.02
474282921000000,203821,-0.857,-0.026,-0.524,0.01,0.04,0.14
474282953000000,203841,-0.86,-0.025,-0.515,-0.2,0.17,0.04
474282968000000,203861,-0.856,-0.026,-0.509,0.3,-0.46,-0.02
474282984000000,203881,-0.854,-0.025,-0.515,-0.11,0.17,0.11
474283015000000,203901,-0.858,-0.024,-0.509,-0.2,-0.02,0.01
474283031000000,203921,-0.852,-0.027,-0.517,-0.14,-0.21,-0.15
474283046000000,203941,-0.851,-0.021,-0.519,0.03,-0.17,-0.03
474283062000000,203961,-0.853,-0.023,-0.511,-0.04,0.3,0.05
474283093000000,203981,-0.857,-0.021,-0.512,-0.17,0.04,0.18
474283109000000,204001,-0.857,-0.022,-0.518,0.14,0.05,0.08
474283125000000,204021,-0.853,-0.023,-0.512,0.01,-0.13,-0.12
474283156000000,204041,-0.853,-0.023,-0.518,0.11,0.07,-0.05
474283171000000,204061,-0.853,-0.024,-0.516,0.14,-0.06,-0.13
474283187000000,204081,-0.856,-0.022,-0.511,-0.1,0.07,0.13
474283203000000,204101,-0.858,-0.025,-0.518,-0.29,-0.02,-0.04
474283234000000,204121,-0.854,-0.027,-0.51,-0.17,0.01,-0.18
474283250000000,204141,-0.854,-0.027,-0.513,0.06,0.07,0.01
474283265000000,204161,-0.854,-0.027,-0.516,0.11,0.21,-0.0
474283296000000,204181,-0.85,-0.028,-0.515,-0.14,0.09,0.15
474283312000000,204201,-0.853,-0.021,-0.518,-0.04,0.44,-0.05
474283328000000,204221,-0.855,-0.023,-0.511,-0.13,-0.24,-0.04
474283343000000,204241,-0.86,-0.024,-0.514,0.22,0.29,0.01
474283375000000,204261,-0.858,-0.022,-0.517,-0.18,0.18,-0.0
474283390000000,204281,-0.857,-0.025,-0.517,-0.15,-0.25,-0.05
474283406000000,204301,-0.856,-0.027,-0.512,-0.07,0.32,0.3
474283421000000,204321,-0.858,-0.027,-0.511,-0.14,-0.2,0.07
474283453000000,204341,-0.857,-0.023,-0.519,0.19,-0.17,-0.09
474283468000000,204361,-0.861,-0.02,-0.513,0.29,-0.12,-0.09
474283484000000,204381,-0.857,-0.02,-0.516,-0.04,0.04,-0.17
474283515000000,204401,-0.858,-0.022,-0.516,0.07,0.13,0.23
474283531000000,204421,-0.855,-0.028,-0.524,-0.01,0.2,0.17
474283546000000,204441,-0.856,-0.024,-0.518,-0.02,0.01,0.1
474283562000000,204461,-0.857,-0.022,-0.514,-0.2,0.01,-0.05
474283593000000,204481,-0.859,-0.023,-0.521,0.03,-0.28,-0.02
474283609000000,204501,-0.856,-0.023,-0.512,-0.1,-0.2,0.05
474283625000000,204521,-0.859,-0.023,-0.513,-0.14,-0.09,0.16
474283656000000,204541,-0.859,-0.022,-0.518,0.44,0.06,0.11
474283671000000,204561,-0.852,-0.023,-0.513,0.09,0.14,-0.15
474283687000000,204581,-0.859,-0.024,-0.508,-0.24,-0.14,-0.26
474283703000000,204601,-0.853,-0.024,-0.515,0.14,-0.14,0.05
474283734000000,204621,-0.854,-0.023,-0.517,-0.11,-0.08,0.2
474283750000000,204641,-0.858,-0.027,-0.52,-0.04,-0.19,0.02
474283765000000,204661,-0.859,-0.026,-0.515,0.0,0.4,0.05
474283796000000,204681,-0.854,-0.026,-0.516,-0.04,0.1,0.02
474283812000000,204701,-0.854,-0.024,-0.515,-0.11,0.01,-0.0
474283828000000,204721,-0.858,-0.017,-0.515,0.05,-0.09,-0.05
474283843000000,204741,-0.858,-0.026,-0.514,-0.17,0.01,0.14
474283875000000,204761,-0.857,-0.026,-0.515,-0.01,0.32,0.1
474283890000000,204781,-0.853,-0.023,-0.516,-0.01,0.04,0.01
474283906000000,204801,-0.858,-0.02,-0.513,0.26,-0.12,0.24
474283937000000,204821,-0.856,-0.025,-0.513,0.07,0.15,-0.08
474283953000000,204841,-0.856,-0.028,-0.515,-0.16,0.22,0.01
474283968000000,204861,-0.86,-0.025,-0.519,-0.34,0.18,0.01
474283984000000,204881,-0.856,-0.021,-0.513,0.24,0.17,-0.15
474284015000000,204901,-0.856,-0.025,-0.508,0.11,-0.38,-0.02
474284031000000,204921,-0.856,-0.028,-0.521,-0.01,-0.08,-0.27
474284046000000,204941,-0.856,-0.021,-0.518,0.13,-0.0,-0.01
474284062000000,204961,-0.856,-0.023,-0.515,0.06,0.34,0.16
474284093000000,204981,-0.852,-0.029,-0.513,0.02,-0.03,0.08
474284109000000,205001,-0.859,-0.031,-0.516,-0.09,0.15,0.14
474284125000000,205021,-0.856,-0.026,-0.506,-0.25,0.06,0.09
474284156000000,205041,-0.859,-0.023,-0.521,-0.02,0.12,-0.13
474284171000000,205061,-0.859,-0.022,-0.515,0.03,0.3,0.01
474284187000000,205081,-0.855,-0.023,-0.51,0.04,0.4,0.08
474284203000000,205101,-0.856,-0.025,-0.52,0.17,-0.05,0.12
474284234000000,205121,-0.856,-0.02,-0.51,-0.05,-0.18,0.01
474284250000000,205141,-0.855,-0.025,-0.517,0.06,0.11,0.15
474284265000000,205161,-0.862,-0.024,-0.518,0.16,-0.25,-0.13
474284296000000,205181,-0.857,-0.024,-0.513,-0.01,0.04,0.06
474284312000000,205201,-0.853,-0.022,-0.517,0.19,0.19,-0.12
474284328000000,205221,-0.857,-0.027,-0.516,0.05,-0.12,0.11
474284343000000,205241,-0.858,-0.023,-0.509,0.02,-0.14,0.11
474284375000000,205261,-0.856,-0.025,-0.515,-0.07,-0.12,-0.0
474284390000000,205281,-0.856,-0.024,-0.516,0.21,-0.05,0.18
474284406000000,205301,-0.859,-0.024,-0.52,0.12,0.09,0.03
474284421000000,205321,-0.859,-0.029,-0.511,-0.18,0.06,-0.16
474284453000000,205341,-0.857,-0.025,-0.51,-0.14,-0.22,0.21
474284468000000,205361,-0.855,-0.026,-0.515,0.1,-0.03,-0.0
474284484000000,205381,-0.853,-0.019,-0.52,-0.22,-0.21,-0.03
474284515000000,205401,-0.857,-0.025,-0.518,0.3,-0.28,0.08
474284531000000,205421,-0.855,-0.024,-0.51,0.03,-0.19,0.14
474284546000000,205441,-0.858,-0.025,-0.515,0.01,0.11,0.05
474284562000000,205461,-0.859,-0.025,-0.51,0.15,-0.16,0.07
474284593000000,205481,-0.854,-0.024,-0.521,-0.12,0.02,0.05
474284609000000,205501,-0.85,-0.028,-0.516,0.02,-0.03,0.09
474284625000000,205521,-0.856,-0.023,-0.515,-0.02,-0.19,-0.14
474284656000000,205541,-0.857,-0.023,-0.515,-0.06,-0.09,-0.14
474284671000000,205561,-0.857,-0.027,-0.516,0.05,0.01,0.06
474284687000000,205581,-0.859,-0.025,-0.515,0.07,-0.07,0.11
474284703000000,205601,-0.858,-0.027,-0.515,0.25,-0.02,-0.02
474284734000000,205621,-0.852,-0.024,-0.514,-0.17,0.11,-0.17
474284750000000,205641,-0.86,-0.028,-0.517,0.19,-0.08,0.08
474284765000000,205661,-0.858,-0.025,-0.513,0.28,-0.2,0.01
474284796000000,205681,-0.857,-0.025,-0.519,-0.08,-0.11,0.12
474284812000000,205701,-0.855,-0.024,-0.517,0.13,-0.12,-0.03
474284828000000,205721,-0.861,-0.023,-0.521,0.18,0.02,0.11
474284843000000,205741,-0.856,-0.023,-0.516,-0.02,0.59,-0.15
474284875000000,205761,-0.855,-0.024,-0.522,0.17,0.25,0.01
474284890000000,205781,-0.857,-0.021,-0.508,0.14,-0.07,-0.05
474284906000000,205801,-0.858,-0.024,-0.515,-0.05,-0.08,-0.02
474284937000000,205821,-0.854,-0.023,-0.514,0.04,-0.17,0.2
474284953000000,205841,-0.856,-0.024,-0.514,-0.02,0.09,0.05
474284968000000,205861,-0.86,-0.025,-0.51,0.13,-0.01,-0.02
474284984000000,205881,-0.856,-0.024,-0.518,0.05,-0.15,-0.04
474285015000000,205901,-0.858,-0.027,-0.514,0.09,-0.14,-0.14
474285031000000,205921,-0.853,-0.025,-0.514,-0.04,0.01,0.34
474285046000000,205941,-0.855,-0.02,-0.519,-0.03,-0.05,0.02
474285062000000,205961,-0.857,-0.021,-0.514,-0.01,-0.09,0.05
474285093000000,205981,-0.855,-0.024,-0.516,-0.01,-0.05,-0.02
474285109000000,206001,-0.858,-0.026,-0.519,0.05,0.02,0.1
474285125000000,206021,-0.857,-0.023,-0.514,0.0,0.12,-0.14
474285156000000,206041,-0.856,-0.023,-0.505,-0.17,0.22,-0.25
474285171000000,206061,-0.857,-0.023,-0.514,0.17,-0.03,0.07
474285187000000,206081,-0.852,-0.023,-0.519,0.03,0.17,0.05
474285203000000,206101,-0.855,-0.026,-0.515,-0.33,0.14,-0.12
474285234000000,206121,-0.855,-0.025,-0.511,0.22,-0.32,0.21
474285250000000,206141,-0.857,-0.023,-0.517,-0.01,0.28,-0.05
474285265000000,206161,-0.856,-0.027,-0.52,0.05,0.15,-0.14
474285296000000,206181,-0.854,-0.026,-0.509,-0.13,0.34,-0.22
474285312000000,206201,-0.856,-0.025,-0.514,0.19,-0.06,0.01
474285328000000,206221,-0.861,-0.026,-0.514,0.04,0.06,-0.03
474285343000000,206241,-0.858,-0.031,-0.517,-0.05,0.02,0.13
474285375000000,206261,-0.859,-0.025,-0.512,-0.13,0.09,-0.08
474285390000000,206281,-0.855,-0.024,-0.509,-0.14,0.23,0.09
474285406000000,206301,-0.856,-0.023,-0.511,-0.23,0.2,0.14
474285437000000,206321,-0.858,-0.027,-0.507,-0.24,-0.19,-0.07
474285453000000,206341,-0.856,-0.026,-0.52,0.05,-0.15,-0.08
474285468000000,206361,-0.86,-0.024,-0.517,0.04,-0.23,0.1
474285484000000,206381,-0.857,-0.022,-0.516,0.08,-0.09,0.1
474285515000000,206401,-0.858,-0.022,-0.514,0.05,0.29,-0.09
474285531000000,206421,-0.859,-0.026,-0.516,0.25,-0.03,-0.05
474285546000000,206441,-0.858,-0.02,-0.517,-0.27,0.31,0.23
474285562000000,206461,-0.858,-0.022,-0.51,0.03,-0.04,-0.16
474285593000000,206481,-0.857,-0.025,-0.514,-0.01,0.04,-0.31
474285609000000,206501,-0.859,-0.026,-0.513,0.12,-0.06,0.16
474285625000000,206521,-0.858,-0.022,-0.514,0.22,0.14,0.09
474285656000000,206541,-0.855,-0.025,-0.511,0.04,0.1,-0.26
474285671000000,206561,-0.857,-0.024,-0.519,-0.01,-0.15,0.27
474285687000000,206581,-0.857,-0.021,-0.515,-0.06,-0.01,-0.04
474285703000000,206601,-0.855,-0.028,-0.513,0.03,-0.02,0.05
474285734000000,206621,-0.852,-0.025,-0.516,0.1,-0.12,-0.04
474285750000000,206641,-0.861,-0.028,-0.516,0.06,0.08,0.16
474285765000000,206661,-0.857,-0.023,-0.517,-0.38,-0.03,-0.06
474285796000000,206681,-0.854,-0.025,-0.51,0.12,0.11,0.13
474285812000000,206701,-0.857,-0.023,-0.518,-0.01,-0.29,0.17
474285828000000,206721,-0.856,-0.032,-0.512,-0.27,-0.05,0.01
474285843000000,206741,-0.857,-0.025,-0.518,0.05,0.11,0.16
474285875000000,206761,-0.855,-0.024,-0.516,0.02,0.16,-0.12
474285890000000,206781,-0.854,-0.024,-0.523,0.21,-0.27,-0.12
474285906000000,206801,-0.859,-0.018,-0.51,0.07,-0.06,0.05
474285937000000,206821,-0.854,-0.024,-0.51,-0.04,0.25,0.08
474285953000000,206841,-0.857,-0.024,-0.511,-0.02,0.21,-0.0
474285968000000,206861,-0.855,-0.021,-0.517,-0.03,0.04,0.09
474285984000000,206881,-0.86,-0.026,-0.509,-0.17,-0.02,-0.0
474286015000000,206901,-0.857,-0.025,-0.514,0.3,-0.24,-0.01
474286031000000,206921,-0.857,-0.027,-0.512,-0.02,0.29,-0.01
474286046000000,206941,-0.858,-0.024,-0.521,-0.01,-0.13,0.17
474286062000000,206961,-0.857,-0.023,-0.515,-0.18,-0.12,-0.07
474286093000000,206981,-0.856,-0.025,-0.521,0.08,0.34,0.17
474286109000000,207001,-0.857,-0.025,-0.517,-0.3,-0.12,0.3
474286125000000,207021,-0.86,-0.025,-0.514,0.0,-0.06,0.15
474286156000000,207041,-0.856,-0.025,-0.511,0.17,-0.13,0.08
474286171000000,207061,-0.855,-0.025,-0.515,0.15,0.25,0.04
474286187000000,207081,-0.856,-0.022,-0.511,-0.05,-0.0,0.22
474286203000000,207101,-0.853,-0.026,-0.514,0.0,0.2,0.07
474286234000000,207121,-0.856,-0.025,-0.518,0.02,-0.21,0.19
474286250000000,207141,-0.855,-0.027,-0.511,0.31,0.06,-0.28
474286265000000,207161,-0.856,-0.025,-0.507,-0.03,-0.28,-0.13
474286296000000,207181,-0.857,-0.026,-0.517,-0.02,0.08,-0.01
474286312000000,207201,-0.855,-0.024,-0.515,0.05,0.04,0.06
474286328000000,207221,-0.855,-0.024,-0.513,-0.07,-0.18,0.05
474286343000000,207241,-0.856,-0.022,-0.516,0.26,-0.09,0.01
474286375000000,207261,-0.854,-0.025,-0.511,-0.09,0.01,0.05
474286390000000,207281,-0.855,-0.024,-0.513,-0.01,-0.19,-0.34
474286406000000,207301,-0.856,-0.027,-0.516,0.02,0.21,0.16
474286437000000,207321,-0.858,-0.026,-0.525,0.01,-0.06,0.1
474286453000000,207341,-0.858,-0.022,-0.519,0.1,0.05,-0.02
474286468000000,207361,-0.857,-0.023,-0.515,0.3,0.11,-0.05
474286484000000,207381,-0.854,-0.02,-0.514,0.41,0.04,-0.3
474286515000000,207401,-0.853,-0.024,-0.517,0.01,-0.22,0.18
474286531000000,207421,-0.855,-0.025,-0.513,0.11,-0.15,0.11
474286546000000,207441,-0.856,-0.022,-0.522,0.18,0.05,-0.27
474286562000000,207461,-0.853,-0.026,-0.509,-0.14,-0.11,0.07
474286593000000,207481,-0.856,-0.028,-0.517,0.0,0.01,0.23
474286609000000,207501,-0.856,-0.025,-0.513,0.12,0.11,0.07
474286625000000,207521,-0.852,-0.023,-0.516,-0.01,0.45,0.11
474286656000000,207541,-0.86,-0.026,-0.516,0.15,-0.3,-0.01
474286671000000,207561,-0.857,-0.029,-0.519,-0.07,-0.28,0.05
474286687000000,207581,-0.856,-0.025,-0.51,-0.17,-0.01,-0.05
474286703000000,207601,-0.856,-0.023,-0.511,-0.07,-0.1,0.05
474286734000000,207621,-0.857,-0.024,-0.515,-0.11,0.36,-0.15
474286750000000,207641,-0.857,-0.024,-0.515,0.05,0.11,-0.12
474286765000000,207661,-0.855,-0.022,-0.504,0.13,-0.03,-0.17
474286796000000,207681,-0.856,-0.025,-0.508,0.12,-0.06,-0.15
474286812000000,207701,-0.858,-0.021,-0.507,-0.1,0.1,0.13
474286828000000,207721,-0.858,-0.022,-0.51,0.04,-0.09,0.16
474286843000000,207741,-0.857,-0.022,-0.519,-0.02,0.2,0.08
474286875000000,207761,-0.855,-0.029,-0.514,0.12,-0.34,0.14
474286890000000,207781,-0.86,-0.027,-0.519,0.14,0.36,0.01
474286906000000,207801,-0.855,-0.02,-0.519,0.09,0.21,-0.21
474286937000000,207821,-0.853,-0.026,-0.514,0.04,0.43,-0.18
474286953000000,207841,-0.853,-0.024,-0.512,0.08,0.16,0.07
474286968000000,207861,-0.856,-0.025,-0.516,0.13,0.57,0.27
474286984000000,207881,-0.855,-0.025,-0.512,0.28,-0.22,0.13
474287015000000,207901,-0.856,-0.028,-0.519,-0.11,-0.14,-0.11
474287031000000,207921,-0.854,-0.022,-0.513,-0.04,-0.07,0.13
474287046000000,207941,-0.856,-0.029,-0.511,-0.04,0.2,-0.06
474287062000000,207961,-0.856,-0.025,-0.518,-0.2,0.1,-0.11
474287093000000,207981,-0.858,-0.026,-0.519,-0.43,-0.49,-0.02
474287109000000,208001,-0.856,-0.026,-0.515,0.15,-0.15,0.05
474287125000000,208021,-0.854,-0.024,-0.514,-0.1,0.14,-0.12
474287156000000,208041,-0.861,-0.023,-0.519,-0.2,-0.2,-0.04
474287171000000,208061,-0.855,-0.025,-0.517,-0.05,0.2,0.18
474287187000000,208081,-0.855,-0.025,-0.517,0.04,0.14,0.15
474287203000000,208101,-0.859,-0.02,-0.516,0.18,-0.14,0.15
474287234000000,208121,-0.86,-0.021,-0.514,0.22,-0.19,-0.07
474287250000000,208141,-0.86,-0.024,-0.511,0.21,0.07,-0.13
474287265000000,208161,-0.853,-0.021,-0.515,-0.03,0.21,0.18
474287296000000,208181,-0.856,-0.028,-0.516,-0.06,0.39,0.05
474287312000000,208201,-0.856,-0.024,-0.521,0.07,-0.16,0.09
474287328000000,208221,-0.855,-0.022,-0.513,0.14,0.05,-0.0
474287343000000,208241,-0.861,-0.023,-0.517,0.07,-0.0,-0.06
474287375000000,208261,-0.86,-0.024,-0.514,0.21,0.3,0.06
474287390000000,208281,-0.861,-0.024,-0.51,0.32,0.41,-0.12
474287406000000,208301,-0.858,-0.026,-0.518,0.03,0.05,0.29
474287421000000,208321,-0.861,-0.027,-0.509,-0.14,-0.35,0.01
474287453000000,208341,-0.857,-0.022,-0.518,0.03,-0.19,-0.23
474287468000000,208361,-0.86,-0.024,-0.511,-0.04,0.02,-0.01
474287484000000,208381,-0.859,-0.026,-0.512,-0.19,0.32,0.18
474287515000000,208401,-0.86,-0.024,-0.527,-0.23,0.17,0.1
474287531000000,208421,-0.853,-0.028,-0.52,-0.16,0.17,0.23
474287546000000,208441,-0.854,-0.022,-0.511,0.02,0.58,0.11
474287562000000,208461,-0.855,-0.024,-0.51,-0.14,0.21,-0.03
474287593000000,208481,-0.858,-0.025,-0.516,-0.02,-0.02,-0.06
474287609000000,208501,-0.855,-0.025,-0.509,0.02,0.03,0.28
474287625000000,208521,-0.858,-0.022,-0.512,-0.25,-0.02,-0.24
474287656000000,208541,-0.86,-0.023,-0.507,-0.07,0.16,0.01
474287671000000,208561,-0.853,-0.024,-0.514,-0.13,-0.05,0.16
474287687000000,208581,-0.859,-0.025,-0.512,-0.09,-0.16,0.01
474287703000000,208601,-0.853,-0.021,-0.519,-0.08,-0.06,0.01
474287734000000,208621,-0.855,-0.026,-0.518,0.22,-0.29,-0.06
474287750000000,208641,-0.857,-0.025,-0.513,0.11,0.03,-0.08
474287765000000,208661,-0.857,-0.024,-0.513,-0.07,0.25,-0.01
